epoch,layer_index,layer_name,beta,tau
100,29,stage3.1.attn.x_lif,0.523161,2.097144
100,30,stage3.1.attn.q_lif,0.258560,1.348727
100,31,stage3.1.attn.k_lif,0.301781,1.432216
100,32,stage3.1.attn.v_lif,0.318734,1.467856
100,33,stage3.1.attn.attn_lif,0.200613,1.250959
100,34,stage3.1.mlp.fc1_lif,0.619872,2.630690
100,35,stage3.1.mlp.fc2_lif,0.360658,1.564109
100,36,head_lif,0.310566,1.450466
105,0,patch_embed1.embed1.embed_lif,0.253122,1.338907
105,1,patch_embed1.embed2.embed_lif,0.490580,1.963017
105,2,stage1.0.attn.x_lif,0.348645,1.535261
105,3,stage1.0.attn.q_lif,0.277811,1.384679
105,4,stage1.0.attn.k_lif,0.412226,1.701335
105,5,stage1.0.attn.v_lif,0.401976,1.672173
105,6,stage1.0.attn.attn_lif,0.891762,9.238922
105,7,stage1.0.mlp.fc1_lif,0.655268,2.900806
105,8,stage1.0.mlp.fc2_lif,0.459201,1.849117
105,9,patch_embed2.embed1.embed_lif,0.505954,2.024103
105,10,patch_embed2.orig_embed1.embed_lif,0.268120,1.366344
105,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
105,12,stage2.0.attn.x_lif,0.469644,1.885526
105,13,stage2.0.attn.q_lif,0.304915,1.438673
105,14,stage2.0.attn.k_lif,0.363848,1.571952
105,15,stage2.0.attn.v_lif,0.330933,1.494618
105,16,stage2.0.attn.attn_lif,0.733754,3.755921
105,17,stage2.0.mlp.fc1_lif,0.693413,3.261716
105,18,stage2.0.mlp.fc2_lif,0.556631,2.255455
105,19,patch_embed3.embed1.embed_lif,0.524326,2.102278
105,20,patch_embed3.orig_embed1.embed_lif,0.262670,1.356245
105,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
105,22,stage3.0.attn.x_lif,0.416809,1.714705
105,23,stage3.0.attn.q_lif,0.210784,1.267081
105,24,stage3.0.attn.k_lif,0.255743,1.343622
105,25,stage3.0.attn.v_lif,0.256301,1.344630
105,26,stage3.0.attn.attn_lif,0.333659,1.500732
105,27,stage3.0.mlp.fc1_lif,0.551139,2.227861
105,28,stage3.0.mlp.fc2_lif,0.381165,1.615939
105,29,stage3.1.attn.x_lif,0.524556,2.103298
105,30,stage3.1.attn.q_lif,0.257389,1.346601
105,31,stage3.1.attn.k_lif,0.302296,1.433273
105,32,stage3.1.attn.v_lif,0.315026,1.459910
105,33,stage3.1.attn.attn_lif,0.201733,1.252714
105,34,stage3.1.mlp.fc1_lif,0.615959,2.603889
105,35,stage3.1.mlp.fc2_lif,0.352947,1.545468
105,36,head_lif,0.304148,1.437087
110,0,patch_embed1.embed1.embed_lif,0.252124,1.337119
110,1,patch_embed1.embed2.embed_lif,0.491320,1.965872
110,2,stage1.0.attn.x_lif,0.346549,1.530336
110,3,stage1.0.attn.q_lif,0.278074,1.385184
110,4,stage1.0.attn.k_lif,0.412399,1.701834
110,5,stage1.0.attn.v_lif,0.400625,1.668404
110,6,stage1.0.attn.attn_lif,0.892406,9.294207
110,7,stage1.0.mlp.fc1_lif,0.653430,2.885416
110,8,stage1.0.mlp.fc2_lif,0.457959,1.844878
110,9,patch_embed2.embed1.embed_lif,0.505766,2.023332
110,10,patch_embed2.orig_embed1.embed_lif,0.266393,1.363128
110,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
110,12,stage2.0.attn.x_lif,0.467370,1.877475
110,13,stage2.0.attn.q_lif,0.301889,1.432437
110,14,stage2.0.attn.k_lif,0.363457,1.570987
110,15,stage2.0.attn.v_lif,0.326156,1.484023
110,16,stage2.0.attn.attn_lif,0.733367,3.750474
110,17,stage2.0.mlp.fc1_lif,0.689436,3.219944
110,18,stage2.0.mlp.fc2_lif,0.550330,2.223851
110,19,patch_embed3.embed1.embed_lif,0.524403,2.102621
110,20,patch_embed3.orig_embed1.embed_lif,0.258953,1.349442
110,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
110,22,stage3.0.attn.x_lif,0.412405,1.701854
110,23,stage3.0.attn.q_lif,0.206893,1.260864
110,24,stage3.0.attn.k_lif,0.250602,1.334404
110,25,stage3.0.attn.v_lif,0.252870,1.338455
110,26,stage3.0.attn.attn_lif,0.334420,1.502449
110,27,stage3.0.mlp.fc1_lif,0.542855,2.187492
110,28,stage3.0.mlp.fc2_lif,0.368071,1.582456
110,29,stage3.1.attn.x_lif,0.527545,2.116603
110,30,stage3.1.attn.q_lif,0.255101,1.342464
110,31,stage3.1.attn.k_lif,0.301112,1.430845
110,32,stage3.1.attn.v_lif,0.310621,1.450581
110,33,stage3.1.attn.attn_lif,0.205817,1.259155
110,34,stage3.1.mlp.fc1_lif,0.610203,2.565438
110,35,stage3.1.mlp.fc2_lif,0.343070,1.522231
110,36,head_lif,0.299831,1.428227
115,0,patch_embed1.embed1.embed_lif,0.252222,1.337295
115,1,patch_embed1.embed2.embed_lif,0.490938,1.964399
115,2,stage1.0.attn.x_lif,0.346686,1.530658
115,3,stage1.0.attn.q_lif,0.277482,1.384049
115,4,stage1.0.attn.k_lif,0.410661,1.696816
115,5,stage1.0.attn.v_lif,0.399857,1.666270
115,6,stage1.0.attn.attn_lif,0.892779,9.326565
115,7,stage1.0.mlp.fc1_lif,0.650834,2.863970
115,8,stage1.0.mlp.fc2_lif,0.458655,1.847252
115,9,patch_embed2.embed1.embed_lif,0.506980,2.028316
115,10,patch_embed2.orig_embed1.embed_lif,0.264123,1.358923
115,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
115,12,stage2.0.attn.x_lif,0.461808,1.858072
115,13,stage2.0.attn.q_lif,0.298447,1.425409
115,14,stage2.0.attn.k_lif,0.360814,1.564490
115,15,stage2.0.attn.v_lif,0.324574,1.480548
115,16,stage2.0.attn.attn_lif,0.733238,3.748661
115,17,stage2.0.mlp.fc1_lif,0.686336,3.188120
115,18,stage2.0.mlp.fc2_lif,0.544752,2.196604
115,19,patch_embed3.embed1.embed_lif,0.524071,2.101153
115,20,patch_embed3.orig_embed1.embed_lif,0.254319,1.341056
115,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
115,22,stage3.0.attn.x_lif,0.407608,1.688073
115,23,stage3.0.attn.q_lif,0.201450,1.252270
115,24,stage3.0.attn.k_lif,0.247251,1.328465
115,25,stage3.0.attn.v_lif,0.248236,1.330204
115,26,stage3.0.attn.attn_lif,0.334317,1.502217
115,27,stage3.0.mlp.fc1_lif,0.532338,2.138299
115,28,stage3.0.mlp.fc2_lif,0.353716,1.547308
115,29,stage3.1.attn.x_lif,0.529469,2.125259
115,30,stage3.1.attn.q_lif,0.255168,1.342585
115,31,stage3.1.attn.k_lif,0.303304,1.435346
115,32,stage3.1.attn.v_lif,0.308934,1.447040
115,33,stage3.1.attn.attn_lif,0.211892,1.268862
115,34,stage3.1.mlp.fc1_lif,0.605501,2.534863
115,35,stage3.1.mlp.fc2_lif,0.332367,1.497828
115,36,head_lif,0.291685,1.411801
120,0,patch_embed1.embed1.embed_lif,0.250770,1.334704
120,1,patch_embed1.embed2.embed_lif,0.491078,1.964936
120,2,stage1.0.attn.x_lif,0.345892,1.528799
120,3,stage1.0.attn.q_lif,0.277240,1.383585
120,4,stage1.0.attn.k_lif,0.411111,1.698114
120,5,stage1.0.attn.v_lif,0.400057,1.666824
120,6,stage1.0.attn.attn_lif,0.893130,9.357123
120,7,stage1.0.mlp.fc1_lif,0.649977,2.856957
120,8,stage1.0.mlp.fc2_lif,0.457995,1.845002
120,9,patch_embed2.embed1.embed_lif,0.506018,2.024365
120,10,patch_embed2.orig_embed1.embed_lif,0.260571,1.352395
120,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
120,12,stage2.0.attn.x_lif,0.458673,1.847314
120,13,stage2.0.attn.q_lif,0.296748,1.421965
120,14,stage2.0.attn.k_lif,0.359901,1.562258
120,15,stage2.0.attn.v_lif,0.322135,1.475221
120,16,stage2.0.attn.attn_lif,0.733464,3.751834
120,17,stage2.0.mlp.fc1_lif,0.682567,3.150270
120,18,stage2.0.mlp.fc2_lif,0.539110,2.169713
120,19,patch_embed3.embed1.embed_lif,0.524448,2.102818
120,20,patch_embed3.orig_embed1.embed_lif,0.252414,1.337638
120,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
120,22,stage3.0.attn.x_lif,0.403078,1.675261
120,23,stage3.0.attn.q_lif,0.198868,1.248234
120,24,stage3.0.attn.k_lif,0.245514,1.325405
120,25,stage3.0.attn.v_lif,0.245071,1.324628
120,26,stage3.0.attn.attn_lif,0.337064,1.508440
120,27,stage3.0.mlp.fc1_lif,0.524445,2.102808
120,28,stage3.0.mlp.fc2_lif,0.341386,1.518340
120,29,stage3.1.attn.x_lif,0.529927,2.127331
120,30,stage3.1.attn.q_lif,0.254873,1.342054
120,31,stage3.1.attn.k_lif,0.304460,1.437733
120,32,stage3.1.attn.v_lif,0.305908,1.440731
120,33,stage3.1.attn.attn_lif,0.215599,1.274858
120,34,stage3.1.mlp.fc1_lif,0.601022,2.506406
120,35,stage3.1.mlp.fc2_lif,0.323282,1.477721
120,36,head_lif,0.285966,1.400494
125,0,patch_embed1.embed1.embed_lif,0.250440,1.334116
125,1,patch_embed1.embed2.embed_lif,0.491461,1.966417
125,2,stage1.0.attn.x_lif,0.347185,1.531828
125,3,stage1.0.attn.q_lif,0.277502,1.384086
125,4,stage1.0.attn.k_lif,0.410387,1.696028
125,5,stage1.0.attn.v_lif,0.399385,1.664961
125,6,stage1.0.attn.attn_lif,0.893327,9.374476
125,7,stage1.0.mlp.fc1_lif,0.649099,2.849805
125,8,stage1.0.mlp.fc2_lif,0.456824,1.841023
125,9,patch_embed2.embed1.embed_lif,0.505444,2.022014
125,10,patch_embed2.orig_embed1.embed_lif,0.257262,1.346369
125,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
125,12,stage2.0.attn.x_lif,0.457415,1.843029
125,13,stage2.0.attn.q_lif,0.296783,1.422037
125,14,stage2.0.attn.k_lif,0.359903,1.562263
125,15,stage2.0.attn.v_lif,0.321408,1.473639
125,16,stage2.0.attn.attn_lif,0.733848,3.757247
125,17,stage2.0.mlp.fc1_lif,0.679875,3.123776
125,18,stage2.0.mlp.fc2_lif,0.535075,2.150883
125,19,patch_embed3.embed1.embed_lif,0.523811,2.100006
125,20,patch_embed3.orig_embed1.embed_lif,0.248741,1.331098
125,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
125,22,stage3.0.attn.x_lif,0.402036,1.672343
125,23,stage3.0.attn.q_lif,0.197061,1.245425
125,24,stage3.0.attn.k_lif,0.243724,1.322269
125,25,stage3.0.attn.v_lif,0.241570,1.318513
125,26,stage3.0.attn.attn_lif,0.338606,1.511959
125,27,stage3.0.mlp.fc1_lif,0.517226,2.071363
125,28,stage3.0.mlp.fc2_lif,0.328617,1.489462
125,29,stage3.1.attn.x_lif,0.530331,2.129160
125,30,stage3.1.attn.q_lif,0.255012,1.342304
125,31,stage3.1.attn.k_lif,0.304148,1.437088
125,32,stage3.1.attn.v_lif,0.302543,1.433781
125,33,stage3.1.attn.attn_lif,0.219251,1.280822
125,34,stage3.1.mlp.fc1_lif,0.596640,2.479173
125,35,stage3.1.mlp.fc2_lif,0.314120,1.457981
125,36,head_lif,0.280115,1.389111
130,0,patch_embed1.embed1.embed_lif,0.248788,1.331182
130,1,patch_embed1.embed2.embed_lif,0.491453,1.966388
130,2,stage1.0.attn.x_lif,0.348039,1.533833
130,3,stage1.0.attn.q_lif,0.278770,1.386519
130,4,stage1.0.attn.k_lif,0.410611,1.696673
130,5,stage1.0.attn.v_lif,0.399426,1.665074
130,6,stage1.0.attn.attn_lif,0.893523,9.391707
130,7,stage1.0.mlp.fc1_lif,0.647744,2.838848
130,8,stage1.0.mlp.fc2_lif,0.456194,1.838892
130,9,patch_embed2.embed1.embed_lif,0.505046,2.020391
130,10,patch_embed2.orig_embed1.embed_lif,0.254930,1.342155
130,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
130,12,stage2.0.attn.x_lif,0.455929,1.837997
130,13,stage2.0.attn.q_lif,0.296103,1.420661
130,14,stage2.0.attn.k_lif,0.359714,1.561802
130,15,stage2.0.attn.v_lif,0.320650,1.471996
130,16,stage2.0.attn.attn_lif,0.734129,3.761222
130,17,stage2.0.mlp.fc1_lif,0.677290,3.098753
130,18,stage2.0.mlp.fc2_lif,0.530967,2.132046
130,19,patch_embed3.embed1.embed_lif,0.523614,2.099140
130,20,patch_embed3.orig_embed1.embed_lif,0.246635,1.327378
130,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
130,22,stage3.0.attn.x_lif,0.398717,1.663111
130,23,stage3.0.attn.q_lif,0.194517,1.241491
130,24,stage3.0.attn.k_lif,0.242149,1.319520
130,25,stage3.0.attn.v_lif,0.239580,1.315063
130,26,stage3.0.attn.attn_lif,0.340635,1.516610
130,27,stage3.0.mlp.fc1_lif,0.511509,2.047120
130,28,stage3.0.mlp.fc2_lif,0.318364,1.467059
130,29,stage3.1.attn.x_lif,0.530613,2.130436
130,30,stage3.1.attn.q_lif,0.256045,1.344167
130,31,stage3.1.attn.k_lif,0.305942,1.440803
130,32,stage3.1.attn.v_lif,0.301022,1.430660
130,33,stage3.1.attn.attn_lif,0.223359,1.287597
130,34,stage3.1.mlp.fc1_lif,0.593093,2.457564
130,35,stage3.1.mlp.fc2_lif,0.306367,1.441684
130,36,head_lif,0.276006,1.381227
135,0,patch_embed1.embed1.embed_lif,0.248295,1.330309
135,1,patch_embed1.embed2.embed_lif,0.491751,1.967540
135,2,stage1.0.attn.x_lif,0.348744,1.535493
135,3,stage1.0.attn.q_lif,0.278727,1.386438
135,4,stage1.0.attn.k_lif,0.410914,1.697545
135,5,stage1.0.attn.v_lif,0.399697,1.665826
135,6,stage1.0.attn.attn_lif,0.893623,9.400498
135,7,stage1.0.mlp.fc1_lif,0.647362,2.835767
135,8,stage1.0.mlp.fc2_lif,0.456462,1.839799
135,9,patch_embed2.embed1.embed_lif,0.505012,2.020253
135,10,patch_embed2.orig_embed1.embed_lif,0.253069,1.338812
135,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
135,12,stage2.0.attn.x_lif,0.454561,1.833387
135,13,stage2.0.attn.q_lif,0.295565,1.419578
135,14,stage2.0.attn.k_lif,0.359872,1.562187
135,15,stage2.0.attn.v_lif,0.320330,1.471302
135,16,stage2.0.attn.attn_lif,0.734285,3.763426
135,17,stage2.0.mlp.fc1_lif,0.675793,3.084452
135,18,stage2.0.mlp.fc2_lif,0.528642,2.121530
135,19,patch_embed3.embed1.embed_lif,0.523116,2.096945
135,20,patch_embed3.orig_embed1.embed_lif,0.243807,1.322414
135,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
135,22,stage3.0.attn.x_lif,0.396169,1.656094
135,23,stage3.0.attn.q_lif,0.193870,1.240494
135,24,stage3.0.attn.k_lif,0.242075,1.319392
135,25,stage3.0.attn.v_lif,0.237893,1.312151
135,26,stage3.0.attn.attn_lif,0.342280,1.520404
135,27,stage3.0.mlp.fc1_lif,0.506972,2.028281
135,28,stage3.0.mlp.fc2_lif,0.310532,1.450393
135,29,stage3.1.attn.x_lif,0.530503,2.129941
135,30,stage3.1.attn.q_lif,0.255742,1.343620
135,31,stage3.1.attn.k_lif,0.305801,1.440509
135,32,stage3.1.attn.v_lif,0.299348,1.427242
135,33,stage3.1.attn.attn_lif,0.225511,1.291174
135,34,stage3.1.mlp.fc1_lif,0.589757,2.437579
135,35,stage3.1.mlp.fc2_lif,0.299473,1.427497
135,36,head_lif,0.272711,1.374970
140,0,patch_embed1.embed1.embed_lif,0.247571,1.329029
140,1,patch_embed1.embed2.embed_lif,0.491524,1.966660
140,2,stage1.0.attn.x_lif,0.349219,1.536615
140,3,stage1.0.attn.q_lif,0.278625,1.386242
140,4,stage1.0.attn.k_lif,0.410948,1.697643
140,5,stage1.0.attn.v_lif,0.400084,1.666900
140,6,stage1.0.attn.attn_lif,0.893681,9.405630
140,7,stage1.0.mlp.fc1_lif,0.646961,2.832552
140,8,stage1.0.mlp.fc2_lif,0.456250,1.839080
140,9,patch_embed2.embed1.embed_lif,0.505116,2.020678
140,10,patch_embed2.orig_embed1.embed_lif,0.251962,1.336831
140,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
140,12,stage2.0.attn.x_lif,0.453630,1.830261
140,13,stage2.0.attn.q_lif,0.294933,1.418306
140,14,stage2.0.attn.k_lif,0.359838,1.562105
140,15,stage2.0.attn.v_lif,0.319891,1.470354
140,16,stage2.0.attn.attn_lif,0.734372,3.764662
140,17,stage2.0.mlp.fc1_lif,0.674462,3.071839
140,18,stage2.0.mlp.fc2_lif,0.526430,2.111621
140,19,patch_embed3.embed1.embed_lif,0.523099,2.096873
140,20,patch_embed3.orig_embed1.embed_lif,0.242285,1.319758
140,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
140,22,stage3.0.attn.x_lif,0.394944,1.652739
140,23,stage3.0.attn.q_lif,0.193018,1.239185
140,24,stage3.0.attn.k_lif,0.241363,1.318154
140,25,stage3.0.attn.v_lif,0.237089,1.310769
140,26,stage3.0.attn.attn_lif,0.343021,1.522118
140,27,stage3.0.mlp.fc1_lif,0.504845,2.019569
140,28,stage3.0.mlp.fc2_lif,0.305235,1.439335
140,29,stage3.1.attn.x_lif,0.530373,2.129351
140,30,stage3.1.attn.q_lif,0.255516,1.343212
140,31,stage3.1.attn.k_lif,0.305691,1.440281
140,32,stage3.1.attn.v_lif,0.298358,1.425228
140,33,stage3.1.attn.attn_lif,0.227102,1.293832
140,34,stage3.1.mlp.fc1_lif,0.587529,2.424414
140,35,stage3.1.mlp.fc2_lif,0.294894,1.418226
140,36,head_lif,0.270272,1.370373
145,0,patch_embed1.embed1.embed_lif,0.247675,1.329212
145,1,patch_embed1.embed2.embed_lif,0.491573,1.966850
145,2,stage1.0.attn.x_lif,0.349437,1.537129
145,3,stage1.0.attn.q_lif,0.278795,1.386567
145,4,stage1.0.attn.k_lif,0.411003,1.697802
145,5,stage1.0.attn.v_lif,0.400289,1.667469
145,6,stage1.0.attn.attn_lif,0.893713,9.408504
145,7,stage1.0.mlp.fc1_lif,0.646687,2.830349
145,8,stage1.0.mlp.fc2_lif,0.455843,1.837704
145,9,patch_embed2.embed1.embed_lif,0.505079,2.020526
145,10,patch_embed2.orig_embed1.embed_lif,0.250850,1.334846
145,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
145,12,stage2.0.attn.x_lif,0.453293,1.829133
145,13,stage2.0.attn.q_lif,0.294699,1.417835
145,14,stage2.0.attn.k_lif,0.359766,1.561929
145,15,stage2.0.attn.v_lif,0.319763,1.470077
145,16,stage2.0.attn.attn_lif,0.734371,3.764656
145,17,stage2.0.mlp.fc1_lif,0.673815,3.065749
145,18,stage2.0.mlp.fc2_lif,0.525235,2.106305
145,19,patch_embed3.embed1.embed_lif,0.522836,2.095715
145,20,patch_embed3.orig_embed1.embed_lif,0.241304,1.318051
145,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
145,22,stage3.0.attn.x_lif,0.393970,1.650082
145,23,stage3.0.attn.q_lif,0.192312,1.238102
145,24,stage3.0.attn.k_lif,0.240805,1.317184
145,25,stage3.0.attn.v_lif,0.236236,1.309305
145,26,stage3.0.attn.attn_lif,0.343198,1.522530
145,27,stage3.0.mlp.fc1_lif,0.503141,2.012644
145,28,stage3.0.mlp.fc2_lif,0.302053,1.432774
145,29,stage3.1.attn.x_lif,0.530603,2.130392
145,30,stage3.1.attn.q_lif,0.255410,1.343020
145,31,stage3.1.attn.k_lif,0.305744,1.440391
145,32,stage3.1.attn.v_lif,0.297683,1.423859
145,33,stage3.1.attn.attn_lif,0.228183,1.295644
145,34,stage3.1.mlp.fc1_lif,0.586062,2.415821
145,35,stage3.1.mlp.fc2_lif,0.291817,1.412064
145,36,head_lif,0.269147,1.368264
150,0,patch_embed1.embed1.embed_lif,0.247699,1.329255
150,1,patch_embed1.embed2.embed_lif,0.491490,1.966530
150,2,stage1.0.attn.x_lif,0.349823,1.538042
150,3,stage1.0.attn.q_lif,0.278843,1.386661
150,4,stage1.0.attn.k_lif,0.411063,1.697974
150,5,stage1.0.attn.v_lif,0.400328,1.667578
150,6,stage1.0.attn.attn_lif,0.893726,9.409657
150,7,stage1.0.mlp.fc1_lif,0.646543,2.829198
150,8,stage1.0.mlp.fc2_lif,0.455740,1.837359
150,9,patch_embed2.embed1.embed_lif,0.505025,2.020302
150,10,patch_embed2.orig_embed1.embed_lif,0.250441,1.334118
150,11,patch_embed2.embed2.embed_lif,0.500000,2.000000
150,12,stage2.0.attn.x_lif,0.452910,1.827854
150,13,stage2.0.attn.q_lif,0.294492,1.417419
150,14,stage2.0.attn.k_lif,0.359667,1.561687
150,15,stage2.0.attn.v_lif,0.319680,1.469897
150,16,stage2.0.attn.attn_lif,0.734395,3.764993
150,17,stage2.0.mlp.fc1_lif,0.673388,3.061733
150,18,stage2.0.mlp.fc2_lif,0.524644,2.103688
150,19,patch_embed3.embed1.embed_lif,0.522731,2.095256
150,20,patch_embed3.orig_embed1.embed_lif,0.240845,1.317254
150,21,patch_embed3.embed2.embed_lif,0.500000,2.000000
150,22,stage3.0.attn.x_lif,0.393685,1.649307
150,23,stage3.0.attn.q_lif,0.192182,1.237903
150,24,stage3.0.attn.k_lif,0.240543,1.316730
150,25,stage3.0.attn.v_lif,0.235756,1.308483
150,26,stage3.0.attn.attn_lif,0.343555,1.523357
150,27,stage3.0.mlp.fc1_lif,0.502121,2.008518
150,28,stage3.0.mlp.fc2_lif,0.300401,1.429391
150,29,stage3.1.attn.x_lif,0.530630,2.130514
150,30,stage3.1.attn.q_lif,0.255564,1.343300
150,31,stage3.1.attn.k_lif,0.305936,1.440789
150,32,stage3.1.attn.v_lif,0.297421,1.423327
150,33,stage3.1.attn.attn_lif,0.228882,1.296818
150,34,stage3.1.mlp.fc1_lif,0.585355,2.411700
150,35,stage3.1.mlp.fc2_lif,0.290259,1.408964
150,36,head_lif,0.268364,1.366799
